#./sp.exe -n 50 -fS 8 -t 10 -a 0.75 

50	0	0	0	0	0	0	1	0.0156
50	0	0	0	0	0	0	1	0.0156
50	0	0	0	0	0	0	1	0.0156
50	0	0	0	0	0	0	1	0
50	0	0	0	0	0	0	1	0
50	0	0	0	0	0	0	1	0.0156
50	0	0	0	0	0	0	1	0.0156
50	0	0	0	0	0	0	1	0.0156
50	0	0	0	0	0	0	1	0
50	0	0	0	0	0	0	1	0.0156
50	1	0	1	0	0	0	41	0.656
50	1	0	0	0	0	0	42	0.75
50	1	1	1	0	0	0	45	0.703
50	1	0	0	0	0	0	44	0.562
50	1	1	0	0	0	0	44	0.516
50	1	0	0	0	0	0	42	0.438
50	1	1	0	0	0	0	43	0.5
50	1	1	0	0	0	0	45	0.438
50	1	1	0	0	0	0	42	0.469
50	1	1	1	0	0	0	44	0.5
50	2	2	2	2	2	2	47	0.656
50	2	2	2	2	2	2	45	0.578
50	2	2	2	2	2	2	46	0.734
50	2	2	2	2	2	2	41	0.594
50	2	2	2	2	2	2	47	0.641
50	2	2	2	2	2	2	45	0.75
50	2	2	2	2	2	2	46	0.797
50	2	2	2	2	2	2	45	0.547
50	2	2	2	2	2	2	45	0.562
50	2	2	2	2	2	2	44	0.578
50	3	3	3	3	3	3	48	0.688
50	3	3	3	3	3	3	49	0.766
50	3	3	3	3	3	3	46	0.625
50	3	3	3	3	3	3	47	0.797
50	3	3	3	3	3	3	46	0.656
50	3	3	3	3	3	3	46	0.734
50	3	3	3	3	3	3	49	0.688
50	3	3	3	3	3	3	44	0.734
50	3	3	3	3	3	3	46	0.641
50	3	3	3	3	3	3	44	0.781
50	4	4	4	4	4	4	48	0.766
50	4	4	4	4	4	4	47	0.719
50	4	4	4	4	4	4	51	0.812
50	4	4	4	4	4	4	48	0.703
50	4	4	4	4	4	4	48	0.766
50	4	4	4	4	4	4	46	0.703
50	4	4	4	4	4	4	47	0.656
50	4	4	4	4	4	4	49	0.656
50	4	4	4	4	4	4	47	0.656
50	4	4	4	4	4	4	45	0.609
50	5	5	5	5	5	5	48	0.703
50	5	5	5	5	5	5	50	0.766
50	5	5	5	5	5	5	47	0.781
50	5	5	5	5	5	5	48	0.766
50	5	5	5	5	5	5	46	0.766
50	5	5	5	5	5	5	48	0.75
50	5	5	5	5	5	5	47	0.672
50	5	5	5	5	5	5	54	0.797
50	5	5	5	5	5	5	50	0.734
50	5	5	5	5	5	5	48	0.688
50	6	6	6	6	6	6	49	0.922
50	6	6	6	6	6	6	48	0.859
50	6	6	6	6	6	6	49	0.734
50	6	6	6	6	6	6	48	0.75
50	6	6	6	6	6	6	49	0.797
50	6	6	6	6	6	6	51	0.844
50	6	6	6	6	6	6	48	0.891
50	6	6	6	6	6	6	47	0.781
50	6	6	6	6	6	6	47	1.02
50	6	6	6	6	6	6	52	1.08
50	7	7	7	7	7	7	48	0.859
50	7	7	7	7	7	7	48	0.891
50	7	7	7	7	7	7	51	1.02
50	7	7	7	7	7	7	48	0.797
50	7	7	7	7	7	7	46	1.02
50	7	7	7	7	7	7	49	1.22
50	7	7	7	7	7	7	48	1.09
50	7	7	7	7	7	7	47	0.844
50	7	7	7	7	7	7	48	0.953
50	7	7	7	7	7	7	57	1.48
50	8	8	8	8	8	8	53	1.56
50	8	8	8	8	8	8	51	1.36
50	8	8	8	8	8	8	51	1.06
50	8	8	8	8	8	8	50	1.11
50	8	8	8	8	8	8	48	1.11
50	8	8	8	8	8	8	49	1.2
50	8	8	8	8	8	8	51	1.12
50	8	8	8	8	8	8	52	1.17
50	8	8	8	8	8	8	50	0.969
50	8	8	8	8	8	8	50	1.08
50	9	9	9	9	9	9	52	1.14
50	9	9	9	9	9	9	50	0.953
50	9	9	9	9	9	9	51	0.969
50	9	9	9	9	9	9	50	0.984
50	9	9	9	9	9	9	51	0.969
50	9	9	9	9	9	9	54	1.19
50	9	9	9	9	9	9	49	0.938
50	9	9	9	9	9	9	51	1.12
50	9	9	9	9	9	9	51	1.22
50	9	9	9	9	9	9	56	1.14
50	10	10	10	10	10	10	53	1.11
